customer_id,age,gender,income,years_member
10218,58,F,51000,4
10219,24,F,38000,5
10221,64,F,69000,6
10223,27,M,50000,4
10224,49,F,77000,6
10225,90,F,111000,6
10226,51,M,47000,7
10227,50,M,76000,6
10228,72,M,31000,8
10229,26,M,48000,4
10230,63,F,56000,5
10232,63,F,78000,5
10233,40,M,65000,7
10234,67,M,54000,5
10235,69,M,84000,7
10236,67,M,52000,5
10237,73,M,45000,4
10238,50,M,72000,4
10239,59,M,64000,4
10240,81,F,91000,4
10241,48,M,68000,4
10242,38,M,44000,6
10243,19,M,33000,4
10245,52,F,67000,4
10246,67,M,38000,5
10247,56,M,36000,6
10248,61,M,85000,5
10250,68,M,71000,8
10251,76,M,34000,7
10252,77,F,92000,6
10253,63,M,57000,4
10254,39,M,50000,6
10255,51,M,55000,6
10256,50,M,47000,9
10257,54,F,63000,4
10258,53,M,111000,5
10259,60,M,79000,5
10261,52,M,85000,5
10264,58,M,62000,9
10265,34,M,48000,4
10266,56,M,93000,5
10267,46,F,85000,6
10268,35,F,65000,4
10269,64,F,72000,6
10271,24,M,44000,4
10273,62,F,80000,4
10274,63,F,111000,6
10275,82,M,61000,6
10276,76,F,115000,7
10278,71,M,74000,7
10280,62,F,85000,7
10281,54,M,111000,4
10282,54,M,70000,5
10283,46,M,74000,4
10284,44,M,32000,5
10285,57,F,75000,6
10286,59,M,87000,5
10287,73,O,57000,9
10288,55,F,52000,6
10289,45,M,40000,4
10290,54,F,117000,5
10291,91,M,76000,5
10292,21,M,61000,4
10293,26,M,39000,4
10295,55,F,74000,7
10296,77,M,41000,5
10297,83,F,62000,5
10298,51,F,106000,7
10299,52,F,84000,7
10300,54,M,67000,6
10301,29,F,64000,5
10302,73,F,102000,6
10303,29,F,67000,5
10304,65,M,73000,4
10305,82,M,57000,6
10306,57,M,66000,6
10307,59,F,93000,6
10308,18,M,40000,4
10309,48,F,118000,5
10310,50,M,86000,6
10311,57,M,55000,4
10312,35,M,64000,5
10313,30,F,45000,8
10314,56,M,88000,6
10315,58,M,57000,5
10316,69,F,87000,5
10317,66,F,112000,5
10318,39,M,36000,4
10319,93,M,48000,6
10320,62,F,61000,6
10321,70,F,107000,5
10322,31,M,58000,4
10323,23,M,53000,5
10324,59,F,61000,6
10325,40,O,56000,9
10326,45,M,73000,6
10327,21,M,48000,5
10328,48,F,67000,5
10329,81,M,74000,4
10330,21,M,64000,4
10331,57,M,58000,4
10332,53,M,60000,8
10333,79,F,109000,6
10334,72,F,55000,4
10335,58,M,49000,4
10336,83,M,54000,5
10337,72,M,70000,5
10338,64,F,92000,4
10339,86,M,46000,6
10340,74,F,71000,5
10341,44,F,69000,4
10342,38,M,52000,7
10344,29,M,71000,4
10346,74,F,37000,5
10347,40,M,33000,8
10349,35,M,68000,5
10350,60,F,44000,5
10351,70,M,31000,5
10352,20,M,69000,8
10354,65,M,92000,7
10355,24,F,38000,5
10356,69,M,31000,4
10357,36,F,67000,5
10358,47,M,48000,6
10359,63,F,71000,7
10361,63,M,60000,4
10362,67,M,95000,4
10363,87,M,67000,6
10364,68,F,32000,5
10365,71,M,82000,5
10366,51,M,110000,6
10367,65,F,99000,6
10368,52,M,67000,6
10369,54,M,40000,5
10370,83,F,37000,5
10371,74,M,92000,6
10373,21,M,42000,4
10374,66,M,71000,4
10375,31,M,64000,4
10376,57,M,74000,8
10377,68,M,90000,6
10378,45,F,63000,5
10379,87,M,114000,6
10380,63,M,72000,6
10381,65,M,61000,7
10382,46,O,82000,5
10384,43,M,50000,8
10386,27,M,48000,7
10387,70,M,71000,6
10389,52,O,87000,4
10390,68,F,113000,7
10391,64,M,46000,7
10392,58,M,85000,4
10393,82,F,54000,4
10394,77,F,80000,7
10395,28,M,70000,7
10396,69,F,98000,6
10397,59,M,54000,7
10398,44,M,93000,6
10399,62,F,74000,5
10400,21,M,73000,7
10401,62,F,55000,5
10402,57,F,71000,4
10403,83,F,101000,6
10404,55,M,48000,6
10405,39,F,90000,5
10406,74,F,72000,5
10407,53,M,36000,4
10408,51,M,116000,6
10409,55,F,93000,5
10411,34,O,66000,7
10412,49,M,77000,4
10413,85,F,84000,4
10414,90,F,78000,6
10416,38,M,100000,7
10417,50,F,87000,4
10418,41,O,54000,7
10419,72,F,109000,6
10420,19,M,33000,7
10421,53,F,83000,5
10422,67,F,67000,5
10423,84,O,44000,5
10425,34,F,47000,6
10426,70,M,70000,4
10427,33,M,73000,5
10428,79,M,74000,4
10429,32,F,50000,5
10430,45,F,73000,6
10431,21,M,33000,4
10433,78,F,110000,6
10434,60,M,91000,4
10435,47,M,91000,4
10438,58,F,90000,5
10439,72,M,47000,4
10440,62,M,75000,7
10441,64,F,119000,6
10442,74,M,65000,5
10443,64,M,48000,4
10444,58,F,63000,4
10445,47,M,69000,5
10446,60,M,43000,7
10447,90,M,54000,5
10448,19,F,42000,6
10449,52,F,42000,6
10450,48,M,51000,5
10451,46,M,45000,9
10452,50,M,68000,7
10453,65,M,50000,5
10454,59,F,119000,7
10455,62,F,82000,5
10457,65,F,56000,4
10458,32,F,35000,6
10459,25,F,50000,5
10460,74,M,36000,6
10461,59,O,48000,7
10462,42,F,60000,7
10463,82,F,74000,5
10465,37,M,66000,5
10466,88,F,113000,5
10467,63,F,78000,5
10468,57,M,79000,6
10469,54,M,56000,4
10470,50,M,66000,4
10471,24,M,46000,5
10472,66,F,31000,6
10473,45,M,62000,7
10474,47,F,42000,5
10475,57,M,80000,7
10476,49,F,85000,4
10477,70,M,74000,6
10478,64,M,53000,5
10479,52,M,49000,5
10480,22,M,34000,5
10481,92,F,43000,5
10482,43,M,72000,4
10483,23,M,62000,7
10484,68,F,103000,5
10485,45,M,61000,4
10486,72,F,115000,6
10487,35,M,35000,6
10488,66,M,68000,4
10489,72,M,73000,4
10491,67,M,43000,4
10492,57,F,43000,5
10494,45,M,82000,6
10495,38,M,63000,5
10496,50,M,74000,6
10497,59,M,64000,4
10498,77,M,65000,5
10499,66,F,115000,6
10500,42,M,87000,7
10501,70,F,76000,5
10502,21,M,73000,8
10503,26,F,58000,5
10504,66,F,98000,6
10506,20,M,36000,8
10507,87,F,62000,4
10508,46,M,41000,8
10509,75,M,97000,7
10510,77,M,53000,5
10511,55,M,61000,5
10512,60,F,32000,4
10515,43,M,38000,5
10516,35,M,60000,5
10517,59,M,75000,4
10519,57,F,63000,5
10520,48,M,91000,4
10521,55,M,37000,6
10522,74,M,53000,6
10524,19,M,35000,5
10525,39,M,35000,8
10526,84,M,52000,6
10527,57,M,55000,4
10528,30,F,40000,6
10529,28,F,46000,6
10530,44,F,49000,5
10531,21,M,40000,7
10532,44,F,30000,4
10533,54,F,50000,4
10534,36,M,47000,4
10535,67,F,111000,7
10537,52,M,50000,5
10538,41,O,64000,4
10539,87,M,36000,6
10540,55,M,64000,6
10542,22,M,45000,5
10543,49,M,48000,5
10544,40,F,62000,5
10545,49,F,80000,6
10547,40,M,80000,5
10548,38,M,39000,5
10549,26,M,66000,6
10550,61,M,48000,5
10551,69,M,36000,6
10552,57,M,30000,6
10553,73,M,73000,5
10554,44,F,65000,8
10555,25,F,62000,5
10556,37,F,45000,5
10557,69,F,49000,7
10558,47,M,46000,5
10559,43,M,73000,4
10561,85,M,47000,8
10562,32,M,59000,4
10563,34,M,41000,5
10564,63,F,35000,5
10565,57,F,118000,5
10566,44,M,39000,7
10567,50,F,74000,5
10568,65,F,37000,5
10570,62,M,48000,5
10572,42,O,31000,7
10573,55,M,93000,4
10575,56,M,34000,8
10577,73,F,70000,7
10578,26,F,61000,7
10579,58,M,52000,4
10580,61,M,91000,6
10581,71,F,97000,4
10582,72,M,80000,5
10583,54,M,57000,5
10584,60,M,60000,7
10585,59,M,46000,6
10586,75,F,102000,5
10587,79,M,66000,7
10588,40,M,52000,9
10589,49,M,81000,7
10590,50,F,74000,5
10591,63,M,96000,6
10592,28,M,42000,4
10593,31,F,42000,7
10594,52,M,70000,5
10595,61,F,82000,6
10596,66,F,63000,5
10597,44,M,53000,7
10599,54,F,84000,5
10600,34,M,36000,4
10601,31,M,46000,5
10602,27,M,62000,7
10603,63,M,55000,5
10604,46,M,71000,4
10605,49,M,40000,4
10606,35,M,30000,7
10607,61,M,34000,7
10609,46,M,88000,4
10610,59,M,37000,5
10611,21,F,50000,8
10612,61,F,69000,9
10614,55,M,35000,7
10615,65,M,52000,9
10616,95,F,32000,5
10617,44,F,79000,6
10618,58,F,66000,7
10619,53,M,34000,5
10620,66,M,70000,4
10621,66,M,77000,5
10622,76,M,94000,6
10623,52,F,84000,7
10624,42,M,86000,4
10625,39,M,49000,4
10626,57,F,106000,6
10627,68,M,51000,8
10628,30,F,31000,4
10629,18,M,53000,5
10630,52,M,111000,5
10631,67,M,90000,4
10632,49,M,62000,5
10633,36,M,43000,4
10634,53,F,79000,5
10635,38,M,44000,5
10636,88,F,86000,5
10637,65,F,103000,7
10638,71,M,83000,5
10639,44,M,72000,6
10640,48,M,36000,5
10641,49,F,113000,5
10642,63,M,49000,7
10643,69,M,61000,5
10644,59,M,106000,5
10645,72,M,55000,5
10646,69,M,45000,4
10647,65,M,63000,4
10648,58,F,95000,5
10649,46,F,84000,5
10651,30,F,45000,5
10653,53,M,103000,7
10654,61,M,74000,7
10655,58,M,114000,6
10657,65,M,96000,4
10658,72,F,75000,4
10660,68,F,101000,7
10661,52,M,36000,5
10662,63,F,44000,6
10663,76,M,34000,8
10664,57,F,80000,5
10665,53,M,38000,5
10666,55,M,57000,7
10667,84,M,62000,5
10668,57,F,71000,5
10669,62,M,45000,9
10670,50,F,79000,7
10671,36,M,39000,5
10672,64,F,45000,5
10673,52,F,44000,6
10675,58,F,90000,5
10676,65,F,72000,4
10678,53,F,94000,5
10679,19,M,51000,6
10680,51,M,89000,4
10681,72,M,92000,6
10682,62,M,66000,4
10683,91,M,40000,7
10684,81,F,31000,5
10685,48,F,119000,6
10686,94,M,54000,5
10687,36,M,40000,5
10688,47,M,64000,4
10689,81,F,116000,5
10690,49,M,61000,7
10691,56,F,35000,4
10692,52,M,45000,5
10693,41,M,59000,6
10694,59,F,86000,6
10696,51,M,98000,6
10697,48,F,100000,4
10698,41,M,45000,5
10699,18,F,68000,4
10700,45,F,32000,6
10701,58,M,79000,6
10704,59,M,76000,6
10705,52,F,78000,6
10706,52,M,67000,7
10707,21,F,37000,9
10708,42,M,47000,6
10709,92,F,75000,6
10710,41,M,34000,8
10711,39,F,80000,5
10712,54,M,117000,5
10713,80,F,43000,6
10714,44,M,56000,7
10715,43,M,33000,4
10716,57,F,77000,6
10717,48,F,87000,5
10718,67,M,30000,7
10719,61,M,92000,4
10721,58,F,81000,6
10722,53,M,84000,5
10724,78,M,70000,8
10725,65,M,35000,6
10726,66,F,110000,5
10727,71,F,64000,7
10729,48,F,114000,6
10730,53,F,75000,5
10731,51,F,112000,5
10732,59,F,51000,5
10733,31,M,53000,4
10734,57,F,82000,5
10735,59,F,55000,6
10736,54,M,55000,6
10737,43,M,56000,6
10739,58,M,39000,5
10740,22,M,58000,5
10741,57,F,87000,7
10742,21,M,39000,6
10743,33,F,64000,6
10744,68,F,108000,6
10745,20,M,32000,5
10746,20,M,30000,8
10747,64,F,93000,7
10748,64,M,50000,5
10749,68,M,97000,5
10750,38,M,52000,4
10751,49,F,70000,5
10755,33,M,56000,7
10756,80,F,62000,7
10757,31,M,58000,4
10758,20,M,48000,5
10760,68,F,77000,6
10761,32,F,71000,5
10762,52,M,50000,5
10763,50,M,81000,6
10764,71,F,89000,5
10765,41,M,70000,7
10766,56,M,72000,7
10767,57,F,60000,6
10768,74,M,36000,5
10769,73,M,58000,4
10770,59,F,54000,5
10773,94,F,86000,4
10775,28,M,64000,6
10776,68,F,74000,5
10777,88,M,112000,7
10778,81,F,116000,6
10779,92,F,95000,4
10780,59,M,55000,5
10781,39,M,61000,7
10782,36,F,71000,5
10783,51,O,55000,4
10784,36,M,36000,5
10785,42,M,46000,5
10786,47,F,53000,5
10787,58,F,62000,7
10788,34,M,31000,4
10789,23,M,44000,5
10790,49,M,70000,5
10791,44,M,96000,6
10792,38,F,69000,7
10793,66,F,77000,5
10794,58,F,76000,6
10795,73,M,46000,6
10796,56,M,72000,6
10797,38,M,67000,5
10798,21,M,48000,4
10799,34,F,68000,6
10800,57,M,42000,5
10801,26,M,35000,4
10802,34,M,38000,4
10804,62,F,96000,4
10805,65,F,92000,4
10806,68,M,34000,4
10807,57,F,52000,5
10808,23,M,37000,8
10809,21,M,34000,7
10810,80,M,81000,5
10811,34,M,46000,5
10812,32,F,71000,5
10813,64,M,88000,5
10814,49,M,84000,6
10815,37,F,43000,4
10816,29,M,43000,5
10818,30,M,64000,6
10819,52,M,81000,6
10820,68,F,78000,4
10821,52,M,106000,6
10822,37,F,33000,4
10823,72,F,57000,8
10825,54,F,37000,6
10826,72,M,83000,7
10827,50,M,56000,5
10828,67,F,75000,7
10829,36,M,38000,5
10830,35,M,37000,4
10832,36,M,42000,7
10833,59,F,100000,7
10834,42,F,61000,5
10835,65,M,52000,4
10836,59,F,79000,6
10837,60,M,68000,6
10838,57,M,71000,4
10839,65,F,81000,4
10840,68,F,76000,5
10841,50,M,67000,4
10842,59,F,104000,5
10843,48,F,76000,4
10844,80,F,118000,4
10846,47,M,43000,6
10847,61,M,65000,4
10849,74,M,55000,5
10850,38,F,35000,7
10852,43,F,74000,5
10853,22,M,36000,4
10854,85,F,71000,4
10855,36,M,42000,4
10856,47,M,60000,6
10857,27,M,68000,4
10859,63,M,116000,6
10860,32,M,47000,8
10861,61,F,59000,6
10862,28,F,62000,4
10863,48,M,80000,6
10864,53,F,52000,7
10865,21,M,50000,5
10866,67,M,62000,4
10867,37,M,77000,6
10868,60,M,91000,5
10870,53,M,38000,5
10871,45,M,89000,5
10872,62,F,69000,8
10873,62,F,99000,4
10874,59,M,84000,5
10875,79,M,60000,5
10876,45,F,51000,6
10877,79,F,41000,4
10878,82,F,115000,5
10879,66,F,93000,7
10880,47,M,47000,6
10881,32,M,75000,7
10882,22,M,56000,4
10883,50,F,66000,5
10884,25,M,63000,4
10885,70,F,86000,5
10886,51,F,51000,5
10887,37,M,63000,4
10888,55,F,74000,5
10890,73,M,117000,5
10891,89,F,87000,7
10892,32,F,31000,5
10893,45,F,88000,5
10894,58,F,87000,5
10895,45,M,56000,6
10896,78,F,81000,5
10897,79,M,76000,5
10898,41,F,79000,5
10899,73,M,116000,5
10900,71,M,55000,5
10901,72,F,118000,6
10902,64,M,37000,6
10903,65,M,70000,4
10904,48,F,61000,7
10905,71,M,76000,6
10907,28,M,66000,8
10908,41,M,94000,5
10909,82,F,87000,5
10911,34,F,70000,5
10912,63,M,32000,4
10914,62,F,102000,6
10915,67,F,33000,6
10916,51,M,43000,4
10917,72,F,61000,5
10918,21,M,34000,8
10919,26,M,33000,6
10920,50,F,53000,5
10921,57,F,102000,5
10923,59,F,96000,5
10924,50,M,69000,8
10926,74,M,49000,5
10927,61,M,32000,4
10928,57,F,49000,5
10929,30,M,43000,7
10930,34,M,33000,4
10931,22,M,60000,4
10932,81,F,87000,5
10933,51,M,47000,5
10934,67,F,58000,9
10935,55,M,95000,6
10937,65,F,48000,4
10938,78,M,46000,4
10939,54,M,54000,6
10940,100,O,83000,6
10941,74,F,57000,6
10942,63,M,49000,6
10943,59,M,35000,5
10944,67,M,63000,5
10945,54,M,60000,8
10946,69,M,58000,4
10947,94,M,82000,6
10948,42,M,61000,6
10949,28,M,43000,5
10950,55,F,71000,5
10951,59,M,88000,5
10952,73,F,57000,6
10954,72,M,42000,4
10955,31,M,36000,6
10956,66,M,72000,4
10957,47,O,79000,4
10958,65,M,78000,5
10959,41,F,53000,4
10961,70,M,30000,7
10962,49,M,68000,4
10963,83,F,56000,5
10964,49,F,73000,5
10965,77,F,43000,5
10966,70,M,52000,7
10967,34,M,32000,5
10968,35,M,69000,4
10969,95,F,44000,4
10970,40,M,46000,5
10971,57,M,64000,6
10972,62,M,89000,6
10973,60,F,51000,4
10975,54,F,119000,5
10977,69,M,34000,7
10979,52,M,51000,4
10980,73,F,90000,5
10981,58,M,34000,8
10982,32,M,70000,4
10983,76,F,100000,6
10984,26,F,71000,7
10985,36,F,70000,4
10988,37,F,78000,7
10989,63,F,75000,4
10990,85,F,95000,5
10991,68,O,33000,4
10992,57,M,68000,5
10993,68,F,101000,5
10994,48,F,32000,5
10995,84,M,93000,6
10996,66,F,39000,5
10997,52,M,92000,5
10998,55,M,55000,4
10999,84,M,36000,4
11000,60,F,79000,6
11001,33,F,50000,5
11002,24,M,42000,8
11003,77,F,31000,6
11004,27,F,41000,5
11005,87,M,43000,7
11006,71,F,85000,7
11007,47,M,38000,5
11008,78,F,89000,4
11009,62,M,34000,4
11010,56,M,73000,5
11011,48,F,66000,6
11012,38,M,58000,6
11013,51,M,73000,5
11015,34,F,51000,5
11016,70,F,57000,5
11019,40,M,80000,6
11020,40,M,34000,7
11021,54,M,40000,4
11023,48,M,57000,5
11024,93,F,79000,5
11026,43,M,60000,4
11027,56,F,62000,5
11029,21,M,46000,5
11030,78,F,74000,4
11031,67,M,83000,5
11032,65,F,67000,5
11033,61,F,37000,6
11034,63,F,58000,6
11035,73,M,99000,5
11036,79,F,92000,6
11037,67,F,95000,4
11039,30,M,58000,4
11040,65,M,55000,6
11041,65,M,89000,6
11042,82,F,33000,8
11043,35,F,33000,5
11044,76,O,64000,5
11045,81,F,44000,4
11046,30,M,56000,5
11047,54,M,63000,4
11048,64,F,52000,5
11049,89,F,99000,6
11050,62,F,79000,5
11051,66,M,108000,4
11053,62,F,83000,6
11054,48,M,31000,4
11055,53,M,71000,5
11056,45,M,46000,4
11057,37,M,44000,6
11061,26,F,48000,6
11062,57,M,98000,4
11063,41,M,79000,9
11064,78,M,117000,7
11065,37,F,97000,5
11066,32,F,43000,7
11067,75,F,95000,5
11068,45,M,78000,5
11069,80,M,31000,5
11070,51,F,54000,7
11072,53,F,89000,6
11073,65,M,71000,5
11075,40,F,63000,4
11076,66,F,75000,4
11077,67,M,43000,6
11078,65,M,117000,6
11079,53,F,88000,6
11080,27,M,66000,4
11081,64,F,90000,6
11083,51,F,48000,6
11084,60,O,48000,8
11085,81,M,32000,8
11086,35,M,59000,4
11087,67,M,88000,5
11089,62,M,34000,5
11090,22,M,74000,5
11091,62,M,90000,7
11092,66,F,76000,5
11093,59,M,77000,8
11094,60,M,33000,6
11095,39,M,51000,7
11096,70,F,39000,7
11097,25,M,34000,6
11098,64,M,33000,4
11099,62,F,86000,8
11100,71,M,85000,5
11102,78,M,68000,5
11103,59,M,60000,7
11104,87,F,119000,6
11105,64,M,57000,5
11106,63,F,76000,6
11107,64,M,68000,6
11108,24,M,57000,7
11109,46,F,60000,5
11110,52,F,107000,4
11111,42,M,41000,8
11113,36,M,46000,5
11114,38,F,54000,5
11115,69,M,31000,6
11116,68,F,79000,5
11117,50,F,114000,4
11118,47,M,72000,8
11119,20,M,54000,5
11120,51,M,36000,4
11121,47,M,43000,4
11122,25,M,40000,5
11123,51,F,118000,6
11124,24,F,64000,6
11125,76,M,50000,8
11126,51,M,99000,4
11127,21,M,52000,6
11128,78,M,95000,5
11129,61,M,66000,4
11130,19,M,35000,5
11131,55,M,61000,5
11132,65,M,76000,7
11134,26,M,65000,6
11135,66,M,38000,4
11136,67,M,34000,5
11137,54,M,41000,7
11138,58,M,112000,4
11139,63,F,70000,4
11140,54,F,93000,5
11141,92,F,76000,5
11142,48,O,84000,6
11143,46,F,86000,6
11144,58,M,32000,6
11145,66,O,42000,4
11146,68,M,77000,5
11148,38,M,44000,5
11149,78,M,79000,4
11150,79,F,113000,6
11151,81,F,32000,5
11152,59,F,41000,6
11154,63,F,77000,5
11155,41,O,63000,6
11156,81,M,79000,5
11157,37,M,85000,5
11158,56,M,38000,4
11159,45,M,92000,7
11162,55,F,32000,4
11163,97,M,69000,5
11164,34,M,31000,6
11165,54,M,49000,4
11166,58,M,86000,5
11167,39,O,32000,8
11168,59,M,34000,6
11169,63,F,102000,5
11170,41,M,45000,6
11172,66,F,58000,5
11173,42,M,41000,5
11174,53,M,39000,5
11175,39,M,69000,7
11177,61,M,57000,7
11178,48,F,94000,5
11180,28,M,42000,8
11181,24,F,39000,7
11182,65,M,38000,4
11183,88,F,32000,6
11184,70,F,33000,5
11185,42,M,39000,4
11186,59,F,39000,7
11187,80,M,96000,4
11188,20,F,47000,5
11189,55,M,83000,4
11191,61,M,58000,5
11192,73,M,46000,8
11193,52,M,35000,8
11194,46,M,37000,6
11195,51,F,86000,6
11196,70,F,51000,4
11197,21,F,52000,5
11199,55,O,84000,5
11200,31,M,45000,5
11201,59,M,36000,4
11202,61,M,57000,8
11203,19,F,37000,6
11204,37,F,54000,5
11205,50,M,68000,5
11206,67,F,89000,5
11207,75,F,82000,5
11209,63,F,57000,6
11210,65,F,62000,5
11211,33,O,48000,5
11212,47,M,62000,8
11213,58,M,44000,4
11215,37,M,45000,6
11216,47,M,64000,5
11217,57,M,95000,5
11219,49,F,98000,6
11220,47,F,65000,6
11221,47,F,68000,8
11223,66,F,42000,6
11224,57,M,58000,8
11225,49,M,84000,6
11226,67,F,36000,5
11227,43,F,52000,6
11229,35,M,32000,5
11230,43,F,49000,4
11231,28,F,61000,5
11232,48,F,61000,6
11233,35,F,66000,5
11234,74,M,55000,9
11235,54,M,53000,6
11236,42,M,66000,8
11237,35,F,65000,5
11238,40,M,51000,8
11239,27,M,47000,5
11240,57,M,57000,6
11241,19,M,40000,8
11242,22,M,47000,4
11243,28,M,53000,4
11244,59,F,99000,4
11246,35,M,33000,8
11247,71,F,79000,6
11249,66,M,71000,4
11250,52,M,73000,6
11251,51,F,87000,5
11252,50,F,75000,5
11253,52,M,63000,7
11254,63,M,54000,5
11255,52,M,92000,5
11256,66,M,34000,6
11257,65,M,73000,5
11258,23,F,33000,7
11259,67,M,99000,4
11260,73,M,64000,4
11262,36,M,72000,6
11263,61,M,56000,5
11264,41,M,43000,5
11265,57,F,57000,5
11266,56,M,52000,4
11267,56,F,89000,6
11268,51,F,101000,5
11269,63,M,50000,5
11270,39,F,95000,6
11271,26,F,35000,6
11272,49,F,88000,5
11274,64,M,44000,5
11275,67,F,32000,6
11276,62,M,40000,5
11277,60,M,34000,4
11280,71,M,46000,4
11281,49,M,36000,7
11282,57,M,84000,5
11283,64,M,32000,6
11284,65,F,68000,6
11285,52,F,67000,4
11286,66,M,63000,7
11287,56,M,102000,7
11288,32,F,37000,4
11289,77,M,70000,5
11291,23,M,53000,5
11292,72,F,97000,5
11293,23,M,40000,5
11294,24,M,33000,5
11295,31,M,52000,4
11296,49,O,30000,5
11297,81,F,49000,4
11298,70,M,69000,6
11300,78,M,54000,4
11301,53,O,83000,8
11302,51,F,49000,5
11303,38,M,58000,4
11306,64,F,106000,4
11307,63,F,113000,5
11308,63,F,78000,6
11309,25,M,38000,4
11310,27,M,51000,4
11311,54,M,33000,7
11312,44,M,99000,6
11313,54,M,80000,6
11314,45,F,87000,7
11315,60,M,57000,6
11316,37,M,36000,7
11317,45,M,62000,7
11318,44,F,57000,4
11319,87,F,85000,5
11321,62,M,86000,6
11322,57,M,96000,5
11323,20,M,74000,6
11324,29,M,39000,8
11326,45,M,56000,7
11327,56,M,61000,8
11328,49,M,74000,5
11329,42,F,65000,7
11331,57,M,33000,4
11332,73,M,45000,6
11333,64,M,98000,5
11334,67,M,73000,4
11335,45,M,62000,7
11336,36,M,44000,5
11338,65,M,89000,7
11339,79,M,78000,6
11340,49,M,47000,6
11341,54,F,87000,4
11342,50,F,77000,6
11343,46,F,88000,5
11344,19,F,56000,6
11347,58,F,61000,5
11348,38,M,55000,7
11349,63,M,73000,8
11350,55,F,54000,5
11351,26,M,43000,4
11352,85,F,67000,5
11353,61,M,70000,6
11354,19,F,65000,6
11355,72,M,81000,6
11356,69,M,43000,5
11357,44,M,71000,4
11358,64,M,33000,5
11359,63,F,76000,6
11360,45,M,99000,5
11361,73,M,50000,4
11362,72,M,45000,4
11363,74,F,73000,4
11364,50,M,93000,5
11365,63,F,67000,5
11366,76,M,111000,6
11367,83,F,44000,7
11368,53,F,94000,5
11369,58,F,72000,6
11370,25,M,46000,4
11371,76,M,43000,4
11372,65,O,57000,5
11374,68,M,84000,6
11375,70,M,55000,8
11376,69,M,68000,4
11377,83,F,31000,4
11378,39,F,59000,6
11379,51,M,51000,7
11380,38,F,68000,5
11381,94,F,60000,5
11382,57,F,66000,4
11383,79,F,95000,5
11384,74,F,111000,5
11386,40,M,32000,4
11387,31,M,44000,8
11389,37,O,70000,6
11390,65,F,78000,5
11391,62,F,106000,5
11392,64,F,70000,6
11394,61,M,45000,9
11395,20,F,62000,5
11396,56,M,74000,8
11397,88,M,69000,7
11398,49,F,81000,6
11399,67,M,75000,4
11400,77,M,88000,5
11402,36,F,34000,5
11403,66,F,61000,5
11404,55,F,89000,5
11405,47,M,52000,4
11406,37,M,57000,4
11407,60,F,56000,5
11408,24,M,51000,5
11409,45,M,86000,6
11410,19,F,67000,4
11411,39,M,48000,8
11412,33,M,34000,9
11413,29,F,74000,5
11414,67,O,73000,5
11415,58,O,95000,7
11416,40,F,74000,7
11417,27,M,67000,5
11418,60,F,37000,5
11419,69,F,89000,5
11420,43,M,71000,7
11421,29,O,51000,6
11423,70,F,74000,5
11424,88,F,109000,5
11425,82,M,92000,6
11426,69,M,53000,5
11427,86,M,74000,6
11428,49,M,73000,4
11429,43,M,73000,6
11430,51,M,62000,5
11431,69,F,70000,6
11432,58,F,93000,5
11433,56,F,73000,6
11434,67,F,85000,4
11436,45,F,55000,4
11438,62,F,110000,5
11439,36,M,45000,5
11440,21,M,65000,8
11441,47,F,33000,6
11442,70,F,100000,5
11443,25,M,67000,4
11444,56,F,95000,5
11445,48,O,87000,6
11446,37,F,37000,6
11447,78,F,42000,5
11448,24,M,64000,5
11449,63,F,54000,5
11450,59,M,41000,4
11452,65,M,80000,4
11454,57,M,47000,4
11455,46,M,65000,5
11457,55,M,58000,4
11458,51,F,58000,5
11459,46,M,34000,6
11460,82,F,75000,5
11461,43,O,56000,5
11462,59,M,64000,4
11463,58,F,76000,7
11464,74,M,72000,4
11465,67,F,92000,4
11466,37,F,48000,6
11467,70,F,74000,5
11468,85,M,40000,6
11469,63,M,39000,7
11470,63,M,72000,5
11471,18,M,45000,5
11472,56,F,78000,4
11473,39,M,54000,7
11474,38,M,90000,5
11475,21,M,61000,4
11476,27,M,32000,5
11477,19,F,33000,5
11478,39,M,37000,4
11479,81,F,85000,6
11480,34,M,67000,5
11482,49,M,64000,9
11483,62,M,44000,5
11484,26,M,59000,6
11486,68,M,39000,5
11487,84,F,92000,4
11488,62,M,32000,4
11489,46,F,62000,5
11490,41,M,35000,4
11491,88,F,118000,5
11492,30,M,70000,4
11493,48,F,84000,4
11494,42,M,38000,4
11495,45,F,67000,5
11496,54,F,72000,5
11497,58,F,55000,8
11498,57,F,73000,5
11499,19,M,67000,5
11500,55,F,44000,5
11501,84,F,114000,6
11502,75,M,84000,6
11503,90,M,120000,4
11505,36,M,72000,6
11508,78,F,79000,7
11509,77,M,96000,6
11510,42,F,63000,4
11511,94,M,117000,6
11512,55,O,79000,4
11513,59,F,114000,4
11514,42,F,93000,6
11515,89,F,39000,5
11516,55,M,81000,8
11517,36,M,52000,9
11518,69,M,102000,5
11519,44,M,54000,6
11520,28,F,53000,7
11521,55,F,45000,6
11522,74,M,39000,4
11523,60,F,50000,5
11524,38,M,39000,4
11525,42,F,94000,5
11526,67,M,59000,9
11528,40,O,61000,4
11529,60,F,110000,5
11530,48,F,47000,4
11531,48,M,38000,5
11533,62,F,40000,4
11534,44,M,62000,5
11535,73,M,116000,6
11536,31,M,73000,4
11537,36,M,62000,8
11538,71,M,52000,4
11539,50,M,85000,7
